model,throughput,response_length,latency,energy,gpu,task,parameters_count,energy_per_token,dtype,optimization,quantization,cuda-fp16
86,9.73,256,26.3,6128.639999999999,0,0,6.0,0.00665,1,2,3,False
85,10.4,256,24.6,5944.32,0,0,6.0,0.00645,1,2,3,False
118,10.3,256,24.8,6073.343999999999,0,0,7.0,0.0065899999999999,1,2,3,False
110,10.5,256,24.3,5852.160000000001,0,0,7.0,0.00635,1,2,3,False
108,8.39,256,30.5,7741.44,0,0,13.0,0.0084,1,2,3,False
106,6.0,256,42.7,10229.76,0,0,7.0,0.0111,1,2,3,False
105,6.12,256,41.8,10137.6,0,0,7.0,0.011,1,2,3,False
107,5.91,256,43.3,10414.080000000002,0,0,7.0,0.0113,1,2,3,False
28,14.9,256,17.2,5400.576,0,0,20.0,0.00586,1,0,2,False
42,27.1,256,9.43,2672.6400000000003,0,0,6.9,0.0029,1,0,2,False
41,27.1,256,9.43,2727.936,0,0,6.7,0.00296,1,0,2,False
31,36.6,256,6.99,1732.608,0,0,1.4,0.00188,1,0,2,False
24,21.3,256,12.0,3225.6,0,0,6.0,0.0035,1,0,2,False
32,22.9,256,11.2,3483.648,0,0,12.0,0.00378,1,0,2,False
30,36.3,256,7.06,1741.824,0,0,1.3,0.00189,1,0,2,False
33,22.9,256,11.2,3409.92,0,0,12.0,0.0037,1,0,2,False
36,54.0,256,4.74,1161.216,0,0,1.0,0.00126,1,0,2,False
26,64.2,256,3.99,940.032,0,0,0.125,0.00102,1,0,2,False
29,20.6,256,12.4,3843.072,0,0,12.8,0.00417,1,0,2,False
39,35.9,256,7.13,1658.88,0,0,0.41,0.0018,1,0,2,False
25,32.6,256,7.85,1898.496,0,0,1.3,0.00206,1,0,2,False
35,68.8,256,3.72,855.2448,0,0,0.16,0.000928,1,0,2,False
40,36.4,256,7.04,1668.096,0,0,0.41,0.00181,1,0,2,False
34,68.8,256,3.72,865.3824000000001,0,0,0.16,0.000939,1,0,2,False
37,26.9,256,9.5,2488.32,0,0,2.7,0.0027,1,0,2,False
38,26.6,256,9.61,2442.24,0,0,2.8,0.00265,1,0,2,False
43,133.0,256,1.93,458.9568,0,0,0.07,0.000498,1,0,2,False
27,25.1,256,10.2,2672.6400000000003,0,0,2.7,0.0029,1,0,2,False
71,32.1,256,7.97,1953.792,0,0,1.1,0.00212,1,0,2,False
82,29.4,256,8.71,2027.52,0,0,0.46,0.0022,1,0,2,False
45,30.0,256,8.53,2193.4080000000004,0,0,3.0,0.00238,1,0,2,False
44,28.8,256,8.88,2230.2720000000004,0,0,3.0,0.00242,1,0,2,False
50,51.4,256,4.98,1179.648,0,0,0.248,0.00128,1,0,2,False
22,22.3,256,11.5,3188.736,0,0,7.0,0.00346,1,0,2,False
150,134.0,256,1.91,428.544,0,0,0.031,0.0004649999999999,1,0,2,False
149,131.0,256,1.96,446.0544,0,0,0.031,0.000484,1,0,2,False
151,133.0,256,1.92,437.76,0,0,0.031,0.000475,1,0,2,False
148,133.0,256,1.92,443.2896,0,0,0.031,0.000481,1,0,2,False
152,133.0,256,1.93,446.976,0,0,0.031,0.000485,1,0,2,False
53,32.5,256,7.88,1935.36,0,0,1.1,0.0021,1,0,2,False
55,32.4,256,7.91,1898.496,0,0,1.1,0.00206,1,0,2,False
54,32.3,256,7.92,1935.36,0,0,1.1,0.0021,1,0,2,False
20,21.7,256,11.8,3161.088,0,0,7.0,0.00343,1,0,2,False
51,26.8,256,9.55,2755.584,0,0,7.67,0.00299,1,0,2,False
180,44.4,256,5.77,1622.016,0,0,3.0,0.00176,1,0,2,False
139,19.8,256,12.9,3409.92,0,0,7.0,0.0037,1,0,2,False
140,9.66,256,26.5,6746.112,0,0,7.0,0.00732,1,0,2,False
153,24.6,256,10.4,2746.368,0,0,4.0,0.00298,1,0,2,False
154,24.2,256,10.6,2709.504,0,0,4.0,0.00294,1,0,2,False
133,23.7,256,10.8,3345.408,0,0,10.0,0.00363,1,0,2,False
84,20.0,256,12.8,3483.648,0,0,7.0,0.00378,1,0,2,False
178,22.1,256,11.6,3207.168,0,0,7.0,0.00348,1,0,2,False
1,11.2,256,22.9,7400.447999999999,0,0,34.0,0.0080299999999999,1,0,2,False
0,11.1,256,23.0,7437.312000000001,0,0,34.0,0.00807,1,0,2,False
3,22.3,256,11.5,3105.792,0,0,6.0,0.0033699999999999,1,0,2,False
2,22.3,256,11.5,3078.144,0,0,6.0,0.00334,1,0,2,False
163,20.2,256,12.7,3428.352,0,0,7.0,0.0037199999999999,1,0,2,False
68,17.7,256,14.5,4211.712,0,0,13.0,0.00457,1,0,2,False
64,20.6,256,12.4,3400.704,0,0,6.0,0.0036899999999999,1,0,2,False
63,19.2,256,13.3,4202.496000000001,0,0,16.0,0.00456,1,0,2,False
65,20.5,256,12.5,3428.352,0,0,6.0,0.0037199999999999,1,0,2,False
162,22.3,256,11.5,3197.952,0,0,7.0,0.00347,1,0,2,False
113,6.02,256,42.5,13455.36,0,0,67.0,0.0146,1,0,2,False
112,35.9,256,7.13,1714.176,0,0,0.4,0.0018599999999999,1,0,2,False
111,22.3,256,11.5,3161.088,0,0,7.0,0.00343,1,0,2,False
47,22.1,256,11.6,3142.656,0,0,7.0,0.00341,1,0,2,False
131,22.5,256,11.4,3133.44,0,0,7.0,0.0034,1,0,2,False
130,7.85,256,32.6,8469.504,0,0,7.0,0.00919,1,0,2,False
132,22.5,256,11.4,3151.872,0,0,7.0,0.00342,1,0,2,False
114,131.0,256,1.95,440.5248,0,0,0.031,0.000478,1,0,2,False
102,11.2,256,22.9,7400.447999999999,0,0,34.0,0.0080299999999999,1,0,2,False
103,8.95,256,28.6,8294.400000000001,0,0,26.0,0.009,1,0,2,False
90,30.9,256,8.29,2414.592,0,0,7.0,0.00262,1,0,2,False
89,31.6,256,8.09,2119.68,0,0,3.0,0.0023,1,0,2,False
12,69.4,256,3.69,884.7359999999999,0,0,0.218,0.0009599999999999,1,0,2,False
11,54.2,256,4.72,1124.352,0,0,0.4,0.00122,1,0,2,False
14,69.9,256,3.66,864.4608,0,0,0.22,0.0009379999999999,1,0,2,False
15,111.0,256,2.3,537.2927999999999,0,0,0.081,0.000583,1,0,2,False
16,113.0,256,2.26,533.6064,0,0,0.058,0.000579,1,0,2,False
13,112.0,256,2.28,537.2927999999999,0,0,0.101,0.000583,1,0,2,False
164,14.5,256,17.7,4783.104,0,0,10.7,0.00519,1,0,2,False
73,39.1,256,6.54,1548.288,0,0,0.881,0.00168,1,0,2,False
74,76.9,256,3.33,783.36,0,0,0.186,0.00085,1,0,2,False
72,23.3,256,11.0,3548.1600000000003,0,0,13.0,0.00385,1,0,2,False
155,20.3,256,12.6,3409.92,0,0,7.24,0.0037,1,0,2,False
48,22.7,256,11.3,3087.36,0,0,6.74,0.00335,1,0,2,False
19,30.1,256,8.51,2101.2480000000005,0,0,1.3,0.00228,1,0,2,False
165,20.3,256,12.6,3382.272,0,0,7.0,0.00367,1,0,2,False
168,41.2,256,6.21,1916.928,0,0,7.0,0.00208,1,0,2,False
167,53.2,256,4.81,1391.6159999999998,0,0,3.0,0.0015099999999999,1,0,2,False
127,6.2,256,41.3,13086.72,0,0,65.0,0.0141999999999999,1,0,2,False
126,17.9,256,14.3,4211.712,0,0,13.0,0.00457,1,0,2,False
52,17.0,256,15.1,4967.424,0,0,22.0,0.00539,1,0,2,False
75,7.98,256,32.1,8598.528,0,0,13.0,0.00933,1,0,2,False
159,175.0,256,1.46,335.46239999999995,0,0,0.033,0.0003639999999999,1,0,2,False
157,90.8,256,2.82,629.4528,0,0,0.001,0.000683,1,0,2,False
160,95.2,256,2.69,615.6288,0,0,0.003,0.000668,1,0,2,False
158,93.8,256,2.73,633.1392,0,0,0.028,0.000687,1,0,2,False
161,93.8,256,2.73,621.1584,0,0,0.008,0.000674,1,0,2,False
93,156.0,256,1.64,447.8976,0,0,1.0,0.000486,1,0,2,False
145,26.0,256,9.85,2525.184,0,0,3.0,0.00274,1,0,2,False
147,22.3,256,11.5,3170.304,0,0,7.0,0.00344,1,0,2,False
146,22.3,256,11.5,3188.736,0,0,7.0,0.00346,1,0,2,False
144,26.1,256,9.79,2589.696,0,0,3.0,0.00281,1,0,2,False
143,17.9,256,14.3,4184.063999999999,0,0,13.0,0.00454,1,0,2,False
80,22.5,256,11.4,3105.792,0,0,7.0,0.0033699999999999,1,0,2,False
79,17.5,256,14.6,4257.792,0,0,13.0,0.00462,1,0,2,False
119,22.3,256,11.5,3290.112,0,0,7.0,0.00357,1,0,2,False
88,55.4,256,4.62,1032.192,0,0,0.164,0.00112,1,0,2,False
87,48.4,256,5.29,1336.3200000000002,0,0,1.12,0.00145,1,0,2,False
174,27.1,256,9.43,2691.072,0,0,7.0,0.00292,1,0,2,False
175,26.8,256,9.56,2433.024,0,0,3.0,0.00264,1,0,2,False
176,27.1,256,9.45,2663.424,0,0,7.0,0.0028899999999999,1,0,2,False
23,16.8,256,15.2,4948.992,0,0,22.0,0.00537,1,0,2,False
21,12.7,256,20.1,5501.951999999999,0,0,11.0,0.00597,1,0,2,False
17,18.3,256,14.0,3585.0240000000003,0,0,4.0,0.00389,1,0,2,False
18,26.8,256,9.57,2405.376,0,0,4.0,0.00261,1,0,2,False
177,14.5,256,17.7,4801.536,0,0,10.7,0.00521,1,0,2,False
91,32.9,256,7.77,1880.064,0,0,1.3,0.00204,1,0,2,False
86,22.5,256,11.4,3087.36,0,0,6.0,0.00335,1,0,2,False
118,22.3,256,11.5,3197.952,0,0,7.0,0.00347,1,0,2,False
110,22.5,256,11.4,3225.6,0,0,7.0,0.0035,1,0,2,False
108,17.7,256,14.5,4193.28,0,0,13.0,0.0045499999999999,1,0,2,False
106,11.2,256,22.8,6045.696,0,0,7.0,0.00656,1,0,2,False
105,11.2,256,22.8,6008.832,0,0,7.0,0.00652,1,0,2,False
107,10.3,256,24.9,6451.2,0,0,7.0,0.007,1,0,2,False
28,27.5,256,9.32,2598.912,0,0,20.0,0.00282,1,2,6,False
42,42.7,256,6.0,1539.072,0,0,6.9,0.00167,1,2,6,False
41,40.8,256,6.28,1548.288,0,0,6.7,0.00168,1,2,6,False
31,55.4,256,4.62,1069.056,0,0,1.4,0.00116,1,2,6,False
24,31.2,256,8.21,1963.008,0,0,6.0,0.00213,1,2,6,False
32,37.7,256,6.79,1797.12,0,0,12.0,0.00195,1,2,6,False
30,54.8,256,4.67,1069.056,0,0,1.3,0.00116,1,2,6,False
33,37.6,256,6.8,1806.336,0,0,12.0,0.00196,1,2,6,False
36,79.8,256,3.21,730.8288,0,0,1.0,0.000793,1,2,6,False
26,115.0,256,2.22,495.8208,0,0,0.125,0.000538,1,2,6,False
29,33.8,256,7.57,1990.656,0,0,12.8,0.00216,1,2,6,False
39,56.0,256,4.57,1022.976,0,0,0.41,0.0011099999999999,1,2,6,False
25,60.8,256,4.21,995.328,0,0,1.3,0.00108,1,2,6,False
35,107.0,256,2.39,535.4496,0,0,0.16,0.000581,1,2,6,False
40,55.9,256,4.58,1032.192,0,0,0.41,0.00112,1,2,6,False
34,106.0,256,2.41,547.4304,0,0,0.16,0.000594,1,2,6,False
37,42.6,256,6.01,1419.264,0,0,2.7,0.00154,1,2,6,False
38,42.9,256,5.97,1400.832,0,0,2.8,0.00152,1,2,6,False
43,202.0,256,1.27,287.5392,0,0,0.07,0.000312,1,2,6,False
27,46.4,256,5.52,1308.672,0,0,2.7,0.00142,1,2,6,False
71,51.1,256,5.01,1142.784,0,0,1.1,0.00124,1,2,6,False
82,47.4,256,5.4,1225.728,0,0,0.46,0.00133,1,2,6,False
45,52.2,256,4.9,1179.648,0,0,3.0,0.00128,1,2,6,False
44,52.6,256,4.87,1161.216,0,0,3.0,0.00126,1,2,6,False
50,81.5,256,3.14,676.4544,0,0,0.248,0.000734,1,2,6,False
22,39.6,256,6.46,1631.232,0,0,7.0,0.00177,1,2,6,False
150,205.0,256,1.25,278.3232,0,0,0.031,0.0003019999999999,1,2,6,False
149,202.0,256,1.27,279.2448,0,0,0.031,0.000303,1,2,6,False
151,203.0,256,1.26,275.5584,0,0,0.031,0.000299,1,2,6,False
148,198.0,256,1.29,282.00960000000003,0,0,0.031,0.000306,1,2,6,False
152,200.0,256,1.28,282.00960000000003,0,0,0.031,0.000306,1,2,6,False
53,50.6,256,5.06,1152.0,0,0,1.1,0.00125,1,2,6,False
55,50.1,256,5.11,1133.5680000000002,0,0,1.1,0.00123,1,2,6,False
54,51.4,256,4.98,1133.5680000000002,0,0,1.1,0.00123,1,2,6,False
51,40.6,256,6.31,1622.016,0,0,7.67,0.00176,1,2,6,False
128,122.0,256,2.1,470.9376,0,0,0.136,0.000511,1,2,6,False
136,39.7,256,6.45,1594.368,0,0,7.0,0.00173,1,2,6,False
134,31.9,256,8.02,2119.68,0,0,13.0,0.0023,1,2,6,False
135,14.4,256,17.8,5621.76,0,0,70.0,0.0061,1,2,6,False
180,76.4,256,3.35,837.7343999999999,0,0,3.0,0.000909,1,2,6,False
139,32.7,256,7.82,1953.792,0,0,7.0,0.00212,1,2,6,False
153,37.1,256,6.9,1631.232,0,0,4.0,0.00177,1,2,6,False
154,37.8,256,6.78,1612.8,0,0,4.0,0.00175,1,2,6,False
133,37.3,256,6.86,1852.416,0,0,10.0,0.0020099999999999,1,2,6,False
84,32.4,256,7.89,1990.656,0,0,7.0,0.00216,1,2,6,False
178,40.1,256,6.38,1622.016,0,0,7.0,0.00176,1,2,6,False
1,19.4,256,13.2,3796.992,0,0,34.0,0.00412,1,2,6,False
0,19.0,256,13.5,3852.288,0,0,34.0,0.00418,1,2,6,False
3,36.1,256,7.09,1714.176,0,0,6.0,0.0018599999999999,1,2,6,False
2,37.0,256,6.92,1686.528,0,0,6.0,0.00183,1,2,6,False
163,32.2,256,7.94,1981.44,0,0,7.0,0.00215,1,2,6,False
68,31.6,256,8.11,2138.112,0,0,13.0,0.00232,1,2,6,False
64,27.1,256,9.45,2257.92,0,0,6.0,0.00245,1,2,6,False
63,26.1,256,9.79,2534.4,0,0,16.0,0.00275,1,2,6,False
65,27.1,256,9.45,2267.1360000000004,0,0,6.0,0.00246,1,2,6,False
162,39.4,256,6.49,1612.8,0,0,7.0,0.00175,1,2,6,False
113,12.1,256,21.1,6276.0960000000005,0,0,67.0,0.00681,1,2,6,False
46,52.7,256,4.86,1170.4319999999998,0,0,8.0,0.0012699999999999,1,2,6,False
112,54.9,256,4.66,1059.84,0,0,0.4,0.00115,1,2,6,False
111,39.0,256,6.57,1658.88,0,0,7.0,0.0018,1,2,6,False
47,36.6,256,6.99,1704.96,0,0,7.0,0.00185,1,2,6,False
131,37.9,256,6.75,1603.584,0,0,7.0,0.00174,1,2,6,False
132,39.6,256,6.46,1640.448,0,0,7.0,0.00178,1,2,6,False
114,206.0,256,1.24,280.1664,0,0,0.031,0.000304,1,2,6,False
117,52.8,256,4.85,1299.456,0,0,7.5,0.00141,1,2,6,False
116,74.0,256,3.46,803.6351999999999,0,0,0.564,0.0008719999999999,1,2,6,False
115,36.7,256,6.98,1714.176,0,0,4.5,0.0018599999999999,1,2,6,False
102,19.4,256,13.2,3815.424,0,0,34.0,0.00414,1,2,6,False
103,16.0,256,16.0,4202.496000000001,0,0,26.0,0.00456,1,2,6,False
90,54.0,256,4.74,1253.376,0,0,7.0,0.0013599999999999,1,2,6,False
89,55.5,256,4.61,1124.352,0,0,3.0,0.00122,1,2,6,False
12,107.0,256,2.39,534.528,0,0,0.218,0.00058,1,2,6,False
14,109.0,256,2.35,537.2927999999999,0,0,0.22,0.000583,1,2,6,False
15,184.0,256,1.39,312.4224,0,0,0.081,0.000339,1,2,6,False
16,186.0,256,1.38,305.0496,0,0,0.058,0.0003309999999999,1,2,6,False
13,173.0,256,1.48,329.93280000000004,0,0,0.101,0.000358,1,2,6,False
164,24.6,256,10.4,2700.288,0,0,10.7,0.00293,1,2,6,False
73,71.3,256,3.59,834.048,0,0,0.881,0.000905,1,2,6,False
74,132.0,256,1.94,439.6032000000001,0,0,0.186,0.000477,1,2,6,False
72,41.4,256,6.18,1732.608,0,0,13.0,0.00188,1,2,6,False
155,32.3,256,7.92,1981.44,0,0,7.24,0.00215,1,2,6,False
48,39.8,256,6.43,1612.8,0,0,6.74,0.00175,1,2,6,False
19,52.8,256,4.85,1124.352,0,0,1.3,0.00122,1,2,6,False
165,32.9,256,7.78,1935.36,0,0,7.0,0.0021,1,2,6,False
168,79.3,256,3.23,906.8544,0,0,7.0,0.000984,1,2,6,False
167,79.5,256,3.22,783.36,0,0,3.0,0.00085,1,2,6,False
127,16.1,256,15.9,5087.232,0,0,65.0,0.00552,1,2,6,False
126,32.1,256,7.98,2119.68,0,0,13.0,0.0023,1,2,6,False
52,31.7,256,8.08,2350.0800000000004,0,0,22.0,0.00255,1,2,6,False
92,34.4,256,7.44,1668.096,0,0,1.54,0.00181,1,2,6,False
159,302.0,256,0.847,191.6928,0,0,0.033,0.000208,1,2,6,False
158,170.0,256,1.51,340.07039999999995,0,0,0.028,0.0003689999999999,1,2,6,False
161,168.0,256,1.52,338.2272,0,0,0.008,0.000367,1,2,6,False
93,273.0,256,0.938,234.08640000000003,0,0,1.0,0.000254,1,2,6,False
147,39.3,256,6.52,1649.664,0,0,7.0,0.00179,1,2,6,False
146,38.9,256,6.58,1649.664,0,0,7.0,0.00179,1,2,6,False
143,31.4,256,8.16,2138.112,0,0,13.0,0.00232,1,2,6,False
80,39.4,256,6.5,1649.664,0,0,7.0,0.00179,1,2,6,False
79,32.0,256,8.01,2110.464,0,0,13.0,0.00229,1,2,6,False
119,38.8,256,6.59,1640.448,0,0,7.0,0.00178,1,2,6,False
88,111.0,256,2.31,512.4096,0,0,0.164,0.000556,1,2,6,False
87,93.4,256,2.74,627.6096000000001,0,0,1.12,0.000681,1,2,6,False
174,40.6,256,6.3,1529.856,0,0,7.0,0.00166,1,2,6,False
175,41.6,256,6.16,1400.832,0,0,3.0,0.00152,1,2,6,False
176,41.8,256,6.12,1529.856,0,0,7.0,0.00166,1,2,6,False
23,31.8,256,8.05,2313.216,0,0,22.0,0.00251,1,2,6,False
21,20.8,256,12.3,3078.144,0,0,11.0,0.00334,1,2,6,False
17,28.9,256,8.85,2064.384,0,0,4.0,0.00224,1,2,6,False
18,41.9,256,6.11,1483.776,0,0,4.0,0.00161,1,2,6,False
177,24.2,256,10.6,2672.6400000000003,0,0,10.7,0.0029,1,2,6,False
125,39.4,256,6.5,1631.232,0,0,7.0,0.00177,1,2,6,False
124,15.6,256,16.4,5151.744,0,0,65.0,0.0055899999999999,1,2,6,False
123,21.3,256,12.0,3548.1600000000003,0,0,30.0,0.00385,1,2,6,False
122,32.2,256,7.96,2174.976,0,0,13.0,0.0023599999999999,1,2,6,False
91,59.8,256,4.28,1004.544,0,0,1.3,0.00109,1,2,6,False
86,35.8,256,7.16,1760.256,0,0,6.0,0.00191,1,2,6,False
118,39.6,256,6.46,1612.8,0,0,7.0,0.00175,1,2,6,False
110,39.5,256,6.48,1603.584,0,0,7.0,0.00174,1,2,6,False
108,31.7,256,8.07,2138.112,0,0,13.0,0.00232,1,2,6,False
28,14.7,256,17.4,5225.472,0,0,20.0,0.00567,1,2,2,False
42,25.3,256,10.1,2856.96,0,0,6.9,0.0031,1,2,2,False
41,25.1,256,10.2,2838.528,0,0,6.7,0.00308,1,2,2,False
31,32.8,256,7.8,1861.632,0,0,1.4,0.00202,1,2,2,False
24,20.5,256,12.5,3253.248,0,0,6.0,0.00353,1,2,2,False
32,22.1,256,11.6,3354.624,0,0,12.0,0.00364,1,2,2,False
30,33.4,256,7.67,1852.416,0,0,1.3,0.0020099999999999,1,2,2,False
33,22.1,256,11.6,3354.624,0,0,12.0,0.00364,1,2,2,False
36,49.9,256,5.13,1262.592,0,0,1.0,0.00137,1,2,2,False
26,59.8,256,4.28,958.464,0,0,0.125,0.00104,1,2,2,False
29,20.0,256,12.8,3667.968,0,0,12.8,0.00398,1,2,2,False
39,34.3,256,7.47,1723.392,0,0,0.41,0.00187,1,2,2,False
25,32.2,256,7.95,1981.44,0,0,1.3,0.00215,1,2,2,False
35,65.0,256,3.94,896.7168,0,0,0.16,0.000973,1,2,2,False
40,33.6,256,7.61,1760.256,0,0,0.41,0.00191,1,2,2,False
34,65.8,256,3.89,889.344,0,0,0.16,0.000965,1,2,2,False
37,24.9,256,10.3,2580.48,0,0,2.7,0.0028,1,2,2,False
38,25.3,256,10.1,2589.696,0,0,2.8,0.00281,1,2,2,False
43,127.0,256,2.01,462.6432,0,0,0.07,0.000502,1,2,2,False
27,24.4,256,10.5,2718.72,0,0,2.7,0.00295,1,2,2,False
71,31.3,256,8.18,1981.44,0,0,1.1,0.00215,1,2,2,False
82,28.3,256,9.05,2073.6000000000004,0,0,0.46,0.00225,1,2,2,False
45,30.2,256,8.49,2211.84,0,0,3.0,0.0024,1,2,2,False
44,29.9,256,8.57,2193.4080000000004,0,0,3.0,0.00238,1,2,2,False
50,53.3,256,4.8,1124.352,0,0,0.248,0.00122,1,2,2,False
22,22.9,256,11.2,3059.712,0,0,7.0,0.00332,1,2,2,False
150,125.0,256,2.05,458.9568,0,0,0.031,0.000498,1,2,2,False
149,126.0,256,2.03,457.1136,0,0,0.031,0.000496,1,2,2,False
151,127.0,256,2.01,452.5056,0,0,0.031,0.000491,1,2,2,False
148,125.0,256,2.04,449.7408,0,0,0.031,0.000488,1,2,2,False
152,127.0,256,2.01,449.7408,0,0,0.031,0.000488,1,2,2,False
53,31.6,256,8.11,1935.36,0,0,1.1,0.0021,1,2,2,False
55,31.1,256,8.23,1999.872,0,0,1.1,0.00217,1,2,2,False
54,31.1,256,8.24,1953.792,0,0,1.1,0.00212,1,2,2,False
20,21.3,256,12.0,3234.816,0,0,7.0,0.0035099999999999,1,2,2,False
51,25.1,256,10.2,2856.96,0,0,7.67,0.0031,1,2,2,False
170,46.7,256,5.48,1363.968,0,0,1.0,0.00148,1,2,2,False
180,44.8,256,5.72,1612.8,0,0,3.0,0.00175,1,2,2,False
139,20.5,256,12.5,3354.624,0,0,7.0,0.00364,1,2,2,False
140,9.45,256,27.1,6893.568,0,0,7.0,0.00748,1,2,2,False
153,22.3,256,11.5,2985.984,0,0,4.0,0.00324,1,2,2,False
154,22.3,256,11.5,2930.688,0,0,4.0,0.00318,1,2,2,False
133,22.7,256,11.3,3271.68,0,0,10.0,0.0035499999999999,1,2,2,False
84,20.3,256,12.6,3409.92,0,0,7.0,0.0037,1,2,2,False
178,22.7,256,11.3,3161.088,0,0,7.0,0.00343,1,2,2,False
1,10.9,256,23.4,7455.744,0,0,34.0,0.00809,1,2,2,False
0,11.0,256,23.3,7464.96,0,0,34.0,0.0081,1,2,2,False
3,21.7,256,11.8,3161.088,0,0,6.0,0.00343,1,2,2,False
2,21.7,256,11.8,3170.304,0,0,6.0,0.00344,1,2,2,False
163,20.2,256,12.7,3502.08,0,0,7.0,0.0038,1,2,2,False
68,18.3,256,14.0,3990.528,0,0,13.0,0.00433,1,2,2,False
141,13.8,256,18.6,5879.808,0,0,30.0,0.00638,1,2,2,False
142,33.1,256,7.74,2285.568,0,0,7.0,0.00248,1,2,2,False
64,19.2,256,13.3,3612.672,0,0,6.0,0.00392,1,2,2,False
63,18.4,256,13.9,4128.768,0,0,16.0,0.00448,1,2,2,False
65,19.2,256,13.3,3594.24,0,0,6.0,0.0039,1,2,2,False
162,22.7,256,11.3,3124.224,0,0,7.0,0.00339,1,2,2,False
113,5.91,256,43.3,13916.159999999998,0,0,67.0,0.0150999999999999,1,2,2,False
112,33.2,256,7.7,1806.336,0,0,0.4,0.00196,1,2,2,False
111,22.5,256,11.4,3151.872,0,0,7.0,0.00342,1,2,2,False
47,21.2,256,12.1,3197.952,0,0,7.0,0.00347,1,2,2,False
131,22.9,256,11.2,3161.088,0,0,7.0,0.00343,1,2,2,False
130,7.8,256,32.8,8497.151999999998,0,0,7.0,0.0092199999999999,1,2,2,False
132,22.9,256,11.2,3050.496,0,0,7.0,0.00331,1,2,2,False
114,126.0,256,2.03,453.4272,0,0,0.031,0.000492,1,2,2,False
173,38.8,256,6.6,1649.664,0,0,1.0,0.00179,1,2,2,False
172,25.9,256,9.9,2783.2319999999995,0,0,7.0,0.0030199999999999,1,2,2,False
171,7.85,256,32.6,9768.96,0,0,40.0,0.0106,1,2,2,False
117,25.1,256,10.2,2774.016,0,0,7.5,0.00301,1,2,2,False
116,33.5,256,7.64,1769.4719999999998,0,0,0.564,0.0019199999999999,1,2,2,False
115,17.1,256,15.0,3833.856,0,0,4.5,0.00416,1,2,2,False
102,10.9,256,23.4,7501.824,0,0,34.0,0.00814,1,2,2,False
103,9.14,256,28.0,8100.864,0,0,26.0,0.00879,1,2,2,False
90,30.3,256,8.44,2414.592,0,0,7.0,0.00262,1,2,2,False
89,30.5,256,8.38,2165.76,0,0,3.0,0.00235,1,2,2,False
12,67.7,256,3.78,865.3824000000001,0,0,0.218,0.000939,1,2,2,False
11,53.9,256,4.75,1142.784,0,0,0.4,0.00124,1,2,2,False
14,67.7,256,3.78,878.2848,0,0,0.22,0.000953,1,2,2,False
15,112.0,256,2.29,528.9984000000001,0,0,0.081,0.000574,1,2,2,False
16,107.0,256,2.39,536.3711999999999,0,0,0.058,0.0005819999999999,1,2,2,False
13,110.0,256,2.33,540.9792,0,0,0.101,0.000587,1,2,2,False
164,14.8,256,17.3,4626.432,0,0,10.7,0.00502,1,2,2,False
73,38.8,256,6.59,1539.072,0,0,0.881,0.00167,1,2,2,False
74,75.5,256,3.39,775.9872,0,0,0.186,0.000842,1,2,2,False
72,23.1,256,11.1,3391.4880000000003,0,0,13.0,0.00368,1,2,2,False
155,20.3,256,12.6,3354.624,0,0,7.24,0.00364,1,2,2,False
48,22.5,256,11.4,3050.496,0,0,6.74,0.00331,1,2,2,False
19,30.6,256,8.36,2018.304,0,0,1.3,0.00219,1,2,2,False
165,20.5,256,12.5,3326.976,0,0,7.0,0.00361,1,2,2,False
168,40.1,256,6.39,1898.496,0,0,7.0,0.00206,1,2,2,False
167,49.1,256,5.21,1483.776,0,0,3.0,0.00161,1,2,2,False
169,26.8,256,9.56,2672.6400000000003,0,0,7.0,0.0029,1,2,2,False
127,6.2,256,41.3,13086.72,0,0,65.0,0.0141999999999999,1,2,2,False
126,18.3,256,14.0,3981.312,0,0,13.0,0.00432,1,2,2,False
52,16.8,256,15.2,4829.184,0,0,22.0,0.00524,1,2,2,False
75,7.98,256,32.1,8524.8,0,0,13.0,0.00925,1,2,2,False
159,172.0,256,1.49,348.3648,0,0,0.033,0.000378,1,2,2,False
157,93.8,256,2.73,608.256,0,0,0.001,0.00066,1,2,2,False
160,92.8,256,2.76,617.472,0,0,0.003,0.00067,1,2,2,False
158,91.1,256,2.81,634.9824,0,0,0.028,0.0006889999999999,1,2,2,False
161,92.1,256,2.78,623.9232000000001,0,0,0.008,0.000677,1,2,2,False
93,162.0,256,1.58,420.2496,0,0,1.0,0.000456,1,2,2,False
145,26.6,256,9.61,2488.32,0,0,3.0,0.0027,1,2,2,False
147,23.1,256,11.1,3059.712,0,0,7.0,0.00332,1,2,2,False
146,23.1,256,11.1,3078.144,0,0,7.0,0.00334,1,2,2,False
144,26.4,256,9.71,2515.9680000000003,0,0,3.0,0.00273,1,2,2,False
143,18.3,256,14.0,4008.96,0,0,13.0,0.00435,1,2,2,False
80,23.1,256,11.1,3068.928,0,0,7.0,0.00333,1,2,2,False
79,18.2,256,14.1,4036.608,0,0,13.0,0.00438,1,2,2,False
59,17.5,256,14.6,3603.456,0,0,3.0,0.0039099999999999,1,2,2,False
60,23.3,256,11.0,2515.9680000000003,0,0,0.43,0.00273,1,2,2,False
57,45.8,256,5.59,1281.024,0,0,0.169,0.00139,1,2,2,False
